"","ibge","week","year","municipality","population","deaths","likely_cases","cases_pcap","deaths_pcap","Years.Range"
"1222","330455","07",2021,"330455 RIO DE JANEIRO",6775561,0,10,0.147589254970917,0,"2021/2022"
"1223","330455","07",2022,"330455 RIO DE JANEIRO",6625849,0,24,0.362217732399274,0,"2022/2023"
"1224","330455","07",2023,"330455 RIO DE JANEIRO",6211223,0,230,3.70297443836745,0,"2023/2024"
"1225","330455","07",2024,"330455 RIO DE JANEIRO",6729894,0,8004,118.932036671008,0,"2024/2025"
"1226","330455","08",2014,"330455 RIO DE JANEIRO",6453682,0,77,1.19311735533297,0,"2014/2015"
"1227","330455","08",2015,"330455 RIO DE JANEIRO",6476631,0,78,1.20432984371041,0,"2015/2016"
"1228","330455","08",2016,"330455 RIO DE JANEIRO",6498837,0,681,10.4787979756993,0,"2016/2017"
"1229","330455","08",2017,"330455 RIO DE JANEIRO",6520266,0,138,2.11647807006647,0,"2017/2018"
"1230","330455","08",2018,"330455 RIO DE JANEIRO",6688927,0,91,1.36045736483594,0,"2018/2019"
"1231","330455","08",2019,"330455 RIO DE JANEIRO",6718903,0,154,2.29204082868885,0,"2019/2020"
"1232","330455","08",2020,"330455 RIO DE JANEIRO",6747815,0,50,0.740980598904979,0,"2020/2021"
"1233","330455","08",2021,"330455 RIO DE JANEIRO",6775561,0,15,0.221383882456375,0,"2021/2022"
"1234","330455","08",2022,"330455 RIO DE JANEIRO",6625849,0,32,0.482956976532366,0,"2022/2023"
"1235","330455","08",2023,"330455 RIO DE JANEIRO",6211223,0,142,2.28618421847034,0,"2023/2024"
"1236","330455","08",2024,"330455 RIO DE JANEIRO",6729894,0,14745,219.097061558473,0,"2024/2025"
"1237","330455","09",2014,"330455 RIO DE JANEIRO",6453682,0,65,1.00717698826809,0,"2014/2015"
"1238","330455","09",2015,"330455 RIO DE JANEIRO",6476631,0,105,1.62121325114863,0,"2015/2016"
"1239","330455","09",2016,"330455 RIO DE JANEIRO",6498837,0,841,12.9407769420898,0,"2016/2017"
"1240","330455","09",2017,"330455 RIO DE JANEIRO",6520266,0,74,1.13492302307912,0,"2017/2018"
"1241","330455","09",2018,"330455 RIO DE JANEIRO",6688927,0,106,1.58470857881989,0,"2018/2019"
"1242","330455","09",2019,"330455 RIO DE JANEIRO",6718903,0,137,2.03902333461281,0,"2019/2020"
"1243","330455","09",2020,"330455 RIO DE JANEIRO",6747815,0,42,0.622423703080182,0,"2020/2021"
"1244","330455","09",2021,"330455 RIO DE JANEIRO",6775561,0,15,0.221383882456375,0,"2021/2022"
"1245","330455","09",2022,"330455 RIO DE JANEIRO",6625849,0,19,0.286755704816092,0,"2022/2023"
"1246","330455","09",2023,"330455 RIO DE JANEIRO",6211223,0,315,5.07146499167716,0,"2023/2024"
"1247","330455","09",2024,"330455 RIO DE JANEIRO",6729894,0,12924,192.038685899065,0,"2024/2025"
"1248","330455","10",2014,"330455 RIO DE JANEIRO",6453682,0,44,0.681781345904555,0,"2014/2015"
"1249","330455","10",2015,"330455 RIO DE JANEIRO",6476631,0,124,1.91457564897552,0,"2015/2016"
"1250","330455","10",2016,"330455 RIO DE JANEIRO",6498837,0,753,11.586688510575,0,"2016/2017"
"1251","330455","10",2017,"330455 RIO DE JANEIRO",6520266,0,148,2.26984604615824,0,"2017/2018"
"1252","330455","10",2018,"330455 RIO DE JANEIRO",6688927,0,126,1.88371019746515,0,"2018/2019"
"1253","330455","10",2019,"330455 RIO DE JANEIRO",6718903,0,127,1.89018951456808,0,"2019/2020"
"1254","330455","10",2020,"330455 RIO DE JANEIRO",6747815,0,54,0.800259046817377,0,"2020/2021"
"1255","330455","10",2021,"330455 RIO DE JANEIRO",6775561,0,19,0.280419584444742,0,"2021/2022"
"1256","330455","10",2022,"330455 RIO DE JANEIRO",6625849,0,53,0.799897492381731,0,"2022/2023"
"1257","330455","10",2023,"330455 RIO DE JANEIRO",6211223,0,418,6.72975354451128,0,"2023/2024"
"1258","330455","10",2024,"330455 RIO DE JANEIRO",6729894,0,11181,166.139318093272,0,"2024/2025"
"1259","330455","11",2014,"330455 RIO DE JANEIRO",6453682,0,65,1.00717698826809,0,"2014/2015"
"1260","330455","11",2015,"330455 RIO DE JANEIRO",6476631,0,174,2.6865819590463,0,"2015/2016"
"1261","330455","11",2016,"330455 RIO DE JANEIRO",6498837,0,1277,19.6496696255038,0,"2016/2017"
"1262","330455","11",2017,"330455 RIO DE JANEIRO",6520266,0,140,2.14715166528482,0,"2017/2018"
"1263","330455","11",2018,"330455 RIO DE JANEIRO",6688927,0,131,1.95846060212647,0,"2018/2019"
"1264","330455","11",2019,"330455 RIO DE JANEIRO",6718903,0,311,4.62873180339112,0,"2019/2020"
"1265","330455","11",2020,"330455 RIO DE JANEIRO",6747815,0,49,0.726160986926879,0,"2020/2021"
"1266","330455","11",2021,"330455 RIO DE JANEIRO",6775561,0,20,0.295178509941834,0,"2021/2022"
"1267","330455","11",2022,"330455 RIO DE JANEIRO",6625849,0,77,1.16211522478101,0,"2022/2023"
"1268","330455","11",2023,"330455 RIO DE JANEIRO",6211223,0,454,7.3093495435601,0,"2023/2024"
"1269","330455","11",2024,"330455 RIO DE JANEIRO",6729894,0,9454,140.47769548822,0,"2024/2025"
"1270","330455","12",2014,"330455 RIO DE JANEIRO",6453682,0,97,1.50301796710777,0,"2014/2015"
"1271","330455","12",2015,"330455 RIO DE JANEIRO",6476631,0,218,3.36594751190858,0,"2015/2016"
"1272","330455","12",2016,"330455 RIO DE JANEIRO",6498837,0,1142,17.5723748726118,0,"2016/2017"
"1273","330455","12",2017,"330455 RIO DE JANEIRO",6520266,0,125,1.91709970114716,0,"2017/2018"
"1274","330455","12",2018,"330455 RIO DE JANEIRO",6688927,0,137,2.04816108772005,0,"2018/2019"
"1275","330455","12",2019,"330455 RIO DE JANEIRO",6718903,0,379,5.64080177969529,0,"2019/2020"
"1276","330455","12",2020,"330455 RIO DE JANEIRO",6747815,0,32,0.474227583299186,0,"2020/2021"
"1277","330455","12",2021,"330455 RIO DE JANEIRO",6775561,0,27,0.398490988421475,0,"2021/2022"
"1278","330455","12",2022,"330455 RIO DE JANEIRO",6625849,0,86,1.29794687443073,0,"2022/2023"
"1279","330455","12",2023,"330455 RIO DE JANEIRO",6211223,0,589,9.48283453999317,0,"2023/2024"
"1280","330455","12",2024,"330455 RIO DE JANEIRO",6729894,0,7693,114.310864331593,0,"2024/2025"
"1281","330455","13",2014,"330455 RIO DE JANEIRO",6453682,0,68,1.05366208003431,0,"2014/2015"
"1282","330455","13",2015,"330455 RIO DE JANEIRO",6476631,0,236,3.64386978353406,0,"2015/2016"
"1283","330455","13",2016,"330455 RIO DE JANEIRO",6498837,0,2197,33.8060486822488,0,"2016/2017"
"1284","330455","13",2017,"330455 RIO DE JANEIRO",6520266,0,109,1.67171093940033,0,"2017/2018"
"1285","330455","13",2018,"330455 RIO DE JANEIRO",6688927,0,166,2.48171343475568,0,"2018/2019"
"1286","330455","13",2019,"330455 RIO DE JANEIRO",6718903,0,541,8.05190966441992,0,"2019/2020"
"1287","330455","13",2020,"330455 RIO DE JANEIRO",6747815,0,36,0.533506031211585,0,"2020/2021"
"1288","330455","13",2021,"330455 RIO DE JANEIRO",6775561,0,31,0.457526690409842,0,"2021/2022"
"1289","330455","13",2022,"330455 RIO DE JANEIRO",6625849,0,102,1.53942536269692,0,"2022/2023"
"1290","330455","13",2023,"330455 RIO DE JANEIRO",6211223,0,766,12.3325148686499,0,"2023/2024"
"1291","330455","13",2024,"330455 RIO DE JANEIRO",6729894,0,4345,64.5626810764033,0,"2024/2025"
"1292","330455","14",2014,"330455 RIO DE JANEIRO",6453682,0,70,1.08465214121179,0,"2014/2015"
"1293","330455","14",2015,"330455 RIO DE JANEIRO",6476631,0,414,6.39221224738603,0,"2015/2016"
"1294","330455","14",2016,"330455 RIO DE JANEIRO",6498837,0,2372,36.4988381767384,0,"2016/2017"
"1295","330455","14",2017,"330455 RIO DE JANEIRO",6520266,0,94,1.44165897526267,0,"2017/2018"
"1296","330455","14",2018,"330455 RIO DE JANEIRO",6688927,0,209,3.12456691484299,0,"2018/2019"
"1297","330455","14",2019,"330455 RIO DE JANEIRO",6718903,0,839,12.4871575017529,0,"2019/2020"
"1298","330455","14",2020,"330455 RIO DE JANEIRO",6747815,0,29,0.429768747364888,0,"2020/2021"
"1299","330455","14",2021,"330455 RIO DE JANEIRO",6775561,0,38,0.560839168889484,0,"2021/2022"
"1300","330455","14",2022,"330455 RIO DE JANEIRO",6625849,0,136,2.05256715026256,0,"2022/2023"
"1301","330455","14",2023,"330455 RIO DE JANEIRO",6211223,0,752,12.1071164245753,0,"2023/2024"
"1302","330455","14",2024,"330455 RIO DE JANEIRO",6729894,0,4023,59.7780589114777,0,"2024/2025"
"1303","330455","15",2014,"330455 RIO DE JANEIRO",6453682,0,74,1.14663226356675,0,"2014/2015"
"1304","330455","15",2015,"330455 RIO DE JANEIRO",6476631,0,769,11.8734570488885,0,"2015/2016"
"1305","330455","15",2016,"330455 RIO DE JANEIRO",6498837,0,2229,34.2984444755269,0,"2016/2017"
"1306","330455","15",2017,"330455 RIO DE JANEIRO",6520266,0,80,1.22694380873418,0,"2017/2018"
"1307","330455","15",2018,"330455 RIO DE JANEIRO",6688927,0,260,3.88702104238841,0,"2018/2019"
"1308","330455","15",2019,"330455 RIO DE JANEIRO",6718903,0,946,14.0796793762315,0,"2019/2020"
"1309","330455","15",2020,"330455 RIO DE JANEIRO",6747815,0,18,0.266753015605792,0,"2020/2021"
"1310","330455","15",2021,"330455 RIO DE JANEIRO",6775561,0,49,0.723187349357492,0,"2021/2022"
"1311","330455","15",2022,"330455 RIO DE JANEIRO",6625849,0,134,2.02238233922928,0,"2022/2023"
"1312","330455","15",2023,"330455 RIO DE JANEIRO",6211223,0,969,15.6007923077307,0,"2023/2024"
"1313","330455","15",2024,"330455 RIO DE JANEIRO",6729894,0,3225,47.9205170244881,0,"2024/2025"
"1314","330455","16",2014,"330455 RIO DE JANEIRO",6453682,0,44,0.681781345904555,0,"2014/2015"
"1315","330455","16",2015,"330455 RIO DE JANEIRO",6476631,0,687,10.6073667003725,0,"2015/2016"
"1316","330455","16",2016,"330455 RIO DE JANEIRO",6498837,0,1658,25.512257039221,0,"2016/2017"
"1317","330455","16",2017,"330455 RIO DE JANEIRO",6520266,0,97,1.4876693680902,0,"2017/2018"
"1318","330455","16",2018,"330455 RIO DE JANEIRO",6688927,0,208,3.10961683391073,0,"2018/2019"
"1319","330455","16",2019,"330455 RIO DE JANEIRO",6718903,0,911,13.558761006075,0,"2019/2020"
"1320","330455","16",2020,"330455 RIO DE JANEIRO",6747815,0,24,0.35567068747439,0,"2020/2021"
"1321","330455","16",2021,"330455 RIO DE JANEIRO",6775561,0,32,0.472285615906934,0,"2021/2022"
"1322","330455","16",2022,"330455 RIO DE JANEIRO",6625849,0,131,1.97710512267937,0,"2022/2023"
"1323","330455","16",2023,"330455 RIO DE JANEIRO",6211223,0,756,12.1715159800252,0,"2023/2024"
"1324","330455","16",2024,"330455 RIO DE JANEIRO",6729894,0,2584,38.3958499197759,0,"2024/2025"
"1325","330455","17",2014,"330455 RIO DE JANEIRO",6453682,0,55,0.852226682380694,0,"2014/2015"
"1326","330455","17",2015,"330455 RIO DE JANEIRO",6476631,0,992,15.3166051918042,0,"2015/2016"
"1327","330455","17",2016,"330455 RIO DE JANEIRO",6498837,0,2129,32.7597076215329,0,"2016/2017"
"1328","330455","17",2017,"330455 RIO DE JANEIRO",6520266,0,93,1.42632217765349,0,"2017/2018"
"1329","330455","17",2018,"330455 RIO DE JANEIRO",6688927,0,186,2.78071505340094,0,"2018/2019"
"1330","330455","17",2019,"330455 RIO DE JANEIRO",6718903,0,1138,16.9372887210903,0,"2019/2020"
"1331","330455","17",2020,"330455 RIO DE JANEIRO",6747815,0,19,0.281572627583892,0,"2020/2021"
"1332","330455","17",2021,"330455 RIO DE JANEIRO",6775561,0,32,0.472285615906934,0,"2021/2022"
"1333","330455","17",2022,"330455 RIO DE JANEIRO",6625849,0,236,3.5618077019262,0,"2022/2023"
"1334","330455","17",2023,"330455 RIO DE JANEIRO",6211223,0,929,14.956796753232,0,"2023/2024"
"1335","330455","17",2024,"330455 RIO DE JANEIRO",6729894,0,1803,26.7909123085742,0,"2024/2025"
"1336","330455","18",2014,"330455 RIO DE JANEIRO",6453682,0,58,0.898711774146913,0,"2014/2015"
"1337","330455","18",2015,"330455 RIO DE JANEIRO",6476631,0,1180,18.2193489176703,0,"2015/2016"
"1338","330455","18",2016,"330455 RIO DE JANEIRO",6498837,0,1145,17.6185369782316,0,"2016/2017"
"1339","330455","18",2017,"330455 RIO DE JANEIRO",6520266,0,84,1.28829099917089,0,"2017/2018"
"1340","330455","18",2018,"330455 RIO DE JANEIRO",6688927,0,220,3.28901780509789,0,"2018/2019"
"1341","330455","18",2019,"330455 RIO DE JANEIRO",6718903,0,1205,17.93447531539,0,"2019/2020"
"1342","330455","18",2020,"330455 RIO DE JANEIRO",6747815,0,19,0.281572627583892,0,"2020/2021"
"1343","330455","18",2021,"330455 RIO DE JANEIRO",6775561,0,23,0.339455286433109,0,"2021/2022"
"1344","330455","18",2022,"330455 RIO DE JANEIRO",6625849,0,273,4.12022670604175,0,"2022/2023"
"1345","330455","18",2023,"330455 RIO DE JANEIRO",6211223,0,840,13.5239066444724,0,"2023/2024"
"1346","330455","18",2024,"330455 RIO DE JANEIRO",6729894,0,1695,25.1861322035681,0,"2024/2025"
"1347","330455","19",2014,"330455 RIO DE JANEIRO",6453682,0,80,1.23960244709919,0,"2014/2015"
"1348","330455","19",2015,"330455 RIO DE JANEIRO",6476631,0,1234,19.0531157325468,0,"2015/2016"
"1349","330455","19",2016,"330455 RIO DE JANEIRO",6498837,0,1105,17.003042236634,0,"2016/2017"
"1350","330455","19",2017,"330455 RIO DE JANEIRO",6520266,0,87,1.33430139199842,0,"2017/2018"
"1351","330455","19",2018,"330455 RIO DE JANEIRO",6688927,0,239,3.57306934281089,0,"2018/2019"
"1352","330455","19",2019,"330455 RIO DE JANEIRO",6718903,0,1372,20.420000110137,0,"2019/2020"
"1353","330455","19",2020,"330455 RIO DE JANEIRO",6747815,0,18,0.266753015605792,0,"2020/2021"
"1354","330455","19",2021,"330455 RIO DE JANEIRO",6775561,0,31,0.457526690409842,0,"2021/2022"
"1355","330455","19",2022,"330455 RIO DE JANEIRO",6625849,0,331,4.99558622600666,0,"2022/2023"
"1356","330455","19",2023,"330455 RIO DE JANEIRO",6211223,0,984,15.8422906406677,0,"2023/2024"
"1357","330455","19",2024,"330455 RIO DE JANEIRO",6729894,0,1702,25.2901457288926,0,"2024/2025"
"1358","330455","20",2014,"330455 RIO DE JANEIRO",6453682,0,64,0.991681957679353,0,"2014/2015"
"1359","330455","20",2015,"330455 RIO DE JANEIRO",6476631,0,1283,19.8096819164161,0,"2015/2016"
"1360","330455","20",2016,"330455 RIO DE JANEIRO",6498837,0,1243,19.1264990951458,0,"2016/2017"
"1361","330455","20",2017,"330455 RIO DE JANEIRO",6520266,0,68,1.04290223742406,0,"2017/2018"
"1362","330455","20",2018,"330455 RIO DE JANEIRO",6688927,0,261,3.90197112332068,0,"2018/2019"
"1363","330455","20",2019,"330455 RIO DE JANEIRO",6718903,0,1438,21.4023033224322,0,"2019/2020"
"1364","330455","20",2020,"330455 RIO DE JANEIRO",6747815,0,8,0.118556895824797,0,"2020/2021"
"1365","330455","20",2021,"330455 RIO DE JANEIRO",6775561,0,35,0.516562392398209,0,"2021/2022"
"1366","330455","20",2022,"330455 RIO DE JANEIRO",6625849,0,283,4.27115076120811,0,"2022/2023"
"1367","330455","20",2023,"330455 RIO DE JANEIRO",6211223,0,1018,16.3896868619916,0,"2023/2024"
"1368","330455","20",2024,"330455 RIO DE JANEIRO",6729894,0,1494,22.1994581192512,0,"2024/2025"
"1369","330455","21",2014,"330455 RIO DE JANEIRO",6453682,0,77,1.19311735533297,0,"2014/2015"
"1370","330455","21",2015,"330455 RIO DE JANEIRO",6476631,0,1257,19.4082386351793,0,"2015/2016"
"1371","330455","21",2016,"330455 RIO DE JANEIRO",6498837,0,814,12.5253179915114,0,"2016/2017"
"1372","330455","21",2017,"330455 RIO DE JANEIRO",6520266,0,32,0.490777523493673,0,"2017/2018"
"1373","330455","21",2018,"330455 RIO DE JANEIRO",6688927,0,183,2.73586481060415,0,"2018/2019"
"1374","330455","21",2019,"330455 RIO DE JANEIRO",6718903,0,1328,19.7651313019402,0,"2019/2020"
"1375","330455","21",2020,"330455 RIO DE JANEIRO",6747815,0,8,0.118556895824797,0,"2020/2021"
"1376","330455","21",2021,"330455 RIO DE JANEIRO",6775561,0,50,0.737946274854584,0,"2021/2022"
"1377","330455","21",2022,"330455 RIO DE JANEIRO",6625849,0,275,4.15041151707502,0,"2022/2023"
"1378","330455","21",2023,"330455 RIO DE JANEIRO",6211223,0,885,14.2484016432835,0,"2023/2024"
"1379","330455","21",2024,"330455 RIO DE JANEIRO",6729894,0,1485,22.065726443834,0,"2024/2025"
"1380","330455","22",2014,"330455 RIO DE JANEIRO",6453682,0,35,0.542326070605896,0,"2014/2015"
"1381","330455","22",2015,"330455 RIO DE JANEIRO",6476631,0,842,13.0005862615919,0,"2015/2016"
"1382","330455","22",2016,"330455 RIO DE JANEIRO",6498837,0,439,6.75505478903379,0,"2016/2017"
"1383","330455","22",2017,"330455 RIO DE JANEIRO",6520266,0,51,0.782176678068042,0,"2017/2018"
"1384","330455","22",2018,"330455 RIO DE JANEIRO",6688927,0,122,1.8239098737361,0,"2018/2019"
"1385","330455","22",2019,"330455 RIO DE JANEIRO",6718903,0,1222,18.1874928094661,0,"2019/2020"
"1386","330455","22",2020,"330455 RIO DE JANEIRO",6747815,0,7,0.103737283846697,0,"2020/2021"
"1387","330455","22",2021,"330455 RIO DE JANEIRO",6775561,0,20,0.295178509941834,0,"2021/2022"
"1388","330455","22",2022,"330455 RIO DE JANEIRO",6625849,0,283,4.27115076120811,0,"2022/2023"
"1389","330455","22",2023,"330455 RIO DE JANEIRO",6211223,0,770,12.3969144240997,0,"2023/2024"
"1390","330455","22",2024,"330455 RIO DE JANEIRO",6729894,0,731,10.861983858884,0,"2024/2025"
"1391","330455","23",2014,"330455 RIO DE JANEIRO",6453682,0,44,0.681781345904555,0,"2014/2015"
"1392","330455","23",2015,"330455 RIO DE JANEIRO",6476631,0,993,15.3320453180056,0,"2015/2016"
"1393","330455","23",2016,"330455 RIO DE JANEIRO",6498837,0,585,9.00161059586508,0,"2016/2017"
"1394","330455","23",2017,"330455 RIO DE JANEIRO",6520266,0,58,0.889534261332283,0,"2017/2018"
"1395","330455","23",2018,"330455 RIO DE JANEIRO",6688927,0,145,2.16776173517815,0,"2018/2019"
"1396","330455","23",2019,"330455 RIO DE JANEIRO",6718903,0,827,12.3085569176992,0,"2019/2020"
"1397","330455","23",2020,"330455 RIO DE JANEIRO",6747815,0,7,0.103737283846697,0,"2020/2021"
"1398","330455","23",2021,"330455 RIO DE JANEIRO",6775561,0,43,0.634633796374942,0,"2021/2022"
"1399","330455","23",2022,"330455 RIO DE JANEIRO",6625849,0,198,2.98829629229401,0,"2022/2023"
"1400","330455","23",2023,"330455 RIO DE JANEIRO",6211223,0,591,9.5150343177181,0,"2023/2024"
"1401","330455","23",2024,"330455 RIO DE JANEIRO",6729894,0,855,12.7045091646317,0,"2024/2025"
"1402","330455","24",2014,"330455 RIO DE JANEIRO",6453682,0,43,0.666286315315815,0,"2014/2015"
"1403","330455","24",2015,"330455 RIO DE JANEIRO",6476631,0,858,13.2476282808145,0,"2015/2016"
"1404","330455","24",2016,"330455 RIO DE JANEIRO",6498837,0,319,4.90857056424096,0,"2016/2017"
"1405","330455","24",2017,"330455 RIO DE JANEIRO",6520266,0,41,0.628808701976269,0,"2017/2018"
"1406","330455","24",2018,"330455 RIO DE JANEIRO",6688927,0,122,1.8239098737361,0,"2018/2019"
"1407","330455","24",2019,"330455 RIO DE JANEIRO",6718903,0,654,9.73373183092538,0,"2019/2020"
"1408","330455","24",2020,"330455 RIO DE JANEIRO",6747815,0,10,0.148196119780996,0,"2020/2021"
"1409","330455","24",2021,"330455 RIO DE JANEIRO",6775561,0,23,0.339455286433109,0,"2021/2022"
"1410","330455","24",2022,"330455 RIO DE JANEIRO",6625849,0,141,2.12802917784574,0,"2022/2023"
"1411","330455","24",2023,"330455 RIO DE JANEIRO",6211223,0,808,13.0087102008735,0,"2023/2024"
"1412","330455","24",2024,"330455 RIO DE JANEIRO",6729894,0,704,10.4607888326324,0,"2024/2025"
"1413","330455","25",2014,"330455 RIO DE JANEIRO",6453682,0,41,0.635296254138335,0,"2014/2015"
"1414","330455","25",2015,"330455 RIO DE JANEIRO",6476631,0,677,10.4529654383583,0,"2015/2016"
"1415","330455","25",2016,"330455 RIO DE JANEIRO",6498837,0,229,3.52370739564633,0,"2016/2017"
"1416","330455","25",2017,"330455 RIO DE JANEIRO",6520266,0,27,0.414093535447787,0,"2017/2018"
"1417","330455","25",2018,"330455 RIO DE JANEIRO",6688927,0,149,2.22756205890721,0,"2018/2019"
"1418","330455","25",2019,"330455 RIO DE JANEIRO",6718903,0,491,7.30774056419627,0,"2019/2020"
"1419","330455","25",2020,"330455 RIO DE JANEIRO",6747815,0,9,0.133376507802896,0,"2020/2021"
"1420","330455","25",2021,"330455 RIO DE JANEIRO",6775561,0,21,0.309937435438925,0,"2021/2022"
"1421","330455","25",2022,"330455 RIO DE JANEIRO",6625849,0,160,2.41478488266183,0,"2022/2023"
"1422","330455","25",2023,"330455 RIO DE JANEIRO",6211223,0,711,11.4470209812142,0,"2023/2024"
"1423","330455","25",2024,"330455 RIO DE JANEIRO",6729894,0,642,9.53952617975855,0,"2024/2025"
"1424","330455","26",2014,"330455 RIO DE JANEIRO",6453682,0,46,0.712771407082035,0,"2014/2015"
"1425","330455","26",2015,"330455 RIO DE JANEIRO",6476631,0,773,11.9352175536942,0,"2015/2016"
"1426","330455","26",2016,"330455 RIO DE JANEIRO",6498837,0,180,2.76972633718925,0,"2016/2017"
"1427","330455","26",2017,"330455 RIO DE JANEIRO",6520266,0,27,0.414093535447787,0,"2017/2018"
"1428","330455","26",2018,"330455 RIO DE JANEIRO",6688927,0,168,2.51161359662021,0,"2018/2019"
"1429","330455","26",2019,"330455 RIO DE JANEIRO",6718903,0,543,8.08167642842887,0,"2019/2020"
"1430","330455","26",2020,"330455 RIO DE JANEIRO",6747815,0,8,0.118556895824797,0,"2020/2021"
"1431","330455","26",2021,"330455 RIO DE JANEIRO",6775561,0,18,0.26566065894765,0,"2021/2022"
"1432","330455","26",2022,"330455 RIO DE JANEIRO",6625849,0,98,1.47905574063037,0,"2022/2023"
"1433","330455","26",2023,"330455 RIO DE JANEIRO",6211223,0,494,7.95334509805879,0,"2023/2024"
"1434","330455","26",2024,"330455 RIO DE JANEIRO",6729894,0,567,8.42509555128209,0,"2024/2025"
